@relation OpenOffice_features

@attribute num_verbs numeric
@attribute num_pos_verbs numeric
@attribute pos_verbs_score real
@attribute num_neg_verbs numeric
@attribute neg_verbs_score real
@attribute contain_modal numeric
@attribute modal numeric
@attribute num_nouns numeric
@attribute num_pos_nouns numeric
@attribute pos_nouns_score real
@attribute num_neg_nouns numeric
@attribute neg_nouns_score real
@attribute num_pos_adj numeric
@attribute pos_score real
@attribute num_neg_adj numeric
@attribute neg_score real
@attribute num_adj numeric
@attribute sent_length numeric
@attribute num_code_lines numeric
@attribute num_question_marks numeric
@attribute num_exclamation_marks numeric
@attribute num_slash numeric
@attribute num_underscore numeric
@attribute num_SAD numeric
@attribute num_SMILEY numeric
@attribute num_http numeric
@attribute num_ftp numeric
@attribute num_hash numeric
@attribute num_currency numeric
@attribute num_percentage numeric
@attribute num_brackets_type1 numeric
@attribute num_brackets_type2 numeric
@attribute num_assertive_verbs numeric
@attribute num_requestive_verbs numeric
@attribute num_responsive_verbs numeric
@attribute num_informative_verbs numeric
@attribute num_assertive_expressions numeric
@attribute num_requestive_expressions numeric
@attribute num_responsive_expressions numeric
@attribute overall_sentiment real
@attribute @@class@@ {ENHANCEMENT,DEFECT,FEATURE}


@data
3,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,1,-0.125,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.0,ENHANCEMENT
3,0,0.0,0,0.0,1,0,3,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,3,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,3,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
0,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
3,0,0.0,0,0.0,1,0,4,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
0,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
1,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,3,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,4,2,0.07902392317421517,1,-0.0576869126104643,0,0.0,0,0.0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,1,0.051020408163265314,1,-0.18000000000000002,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,1,0,5,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,0,0.0,0,0.0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,6,1,0.012052341597796145,0,0.0,0,0.0,0,0.0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,16,0,0.0,2,-0.2132640274276977,0,0.0,2,-0.4078267573834667,0,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,4,1,0.04982479194042927,1,-0.07653061224489796,0,0.0,0,0.0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
3,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,4,1,0.018936737270304392,0,0.0,0,0.0,0,0.0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
5,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,0,0.0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,2,0.06592203241349102,0,0.0,0,0.0,0,0.0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
6,0,0.0,0,0.0,1,9,16,2,0.2791991312337859,3,-0.12345142934561713,0,0.0,1,-0.20391337869173334,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,9,0,0.0,0,0.0,0,0.0,0,0.0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
6,0,0.0,0,0.0,2,-1,24,1,0.029199131233785897,1,-0.09500000000000001,0,0.0,1,-0.20391337869173334,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,15,1,0.029199131233785897,1,-0.09500000000000001,1,0.5873895356992567,1,-0.20391337869173334,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,8,1,0.029199131233785897,0,0.0,0,0.0,0,0.0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
4,0,0.0,0,0.0,2,-1,11,0,0.0,0,0.0,0,0.0,1,-0.675,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,0,0.0,0,0.0,1,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,1,-0.11000000000000003,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,5,0,0.0,1,-0.11826402742769769,0,0.0,0,0.0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,0,0.0,0,0.0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,1,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,1,0.05059132720105126,1,-0.3863636363636364,0,0.0,0,0.0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,7,0,0.0,1,-0.3863636363636364,0,0.0,0,0.0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,4,1,0.018936737270304392,1,-0.11826402742769769,0,0.0,0,0.0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,8,0,0.0,0,0.0,0,0.0,0,0.0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,5,1,0.018936737270304392,0,0.0,0,0.0,0,0.0,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,1,0.10948905109489052,0,0.0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,0,0.0,0,0.0,2,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,5,1,0.008278481919938838,0,0.0,0,0.0,0,0.0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,6,1,0.03028044980354966,0,0.0,0,0.0,0,0.0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,1,0.019883574133819613,0,0.0,0,0.0,0,0.0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
5,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,1,-0.27272727272727276,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,4,2,0.25,0,0.0,0,0.0,0,0.0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
10,0,0.0,0,0.0,1,0,6,1,0.04139240959969419,0,0.0,0,0.0,1,-0.5340909090909091,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
1,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,ENHANCEMENT
12,0,0.0,0,0.0,2,-1,6,2,0.15200785801381927,0,0.0,2,0.3319570253067643,0,0.0,2,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,0,679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,4,1,0.017183335671202133,0,0.0,0,0.0,0,0.0,2,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
6,0,0.0,0,0.0,1,9,10,1,0.25,0,0.0,1,0.23,0,0.0,1,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
5,0,0.0,0,0.0,2,-1,8,2,0.03590620626098468,3,-0.053961633427249786,1,0.23722627737226276,0,0.0,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,1,0.017183335671202133,0,0.0,0,0.0,0,0.0,1,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,7,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,8,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,8,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,10,0,0.0,0,0.0,0,0.0,0,0.0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,9,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,1,0,8,0,0.0,1,-0.003649635036496353,0,0.0,0,0.0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
30,0,0.0,0,0.0,1,0,39,6,0.5152889046322368,1,-0.125,4,1.279382373681018,3,-0.38533945854958623,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
4,0,0.0,0,0.0,1,0,11,0,0.0,2,-0.02574249518518481,0,0.0,0,0.0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,10,1,0.018936737270304392,0,0.0,0,0.0,0,0.0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
8,0,0.0,0,0.0,2,-1,4,0,0.0,1,-0.005795491893419816,1,0.25,0,0.0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,6,1,0.017006802721088437,1,-0.003649635036496353,1,0.08333333333333333,0,0.0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
7,0,0.0,0,0.0,2,-1,6,3,0.16369712612611462,0,0.0,1,0.034090909090909095,0,0.0,2,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
3,0,0.0,0,0.0,2,-1,8,0,0.0,3,-0.05011108471498387,1,0.6100000000000001,0,0.0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
3,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,1,-0.11000000000000003,1,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,1,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
8,0,0.0,0,0.0,2,-1,5,3,0.26700680272108845,3,-0.030026542800265434,2,0.48722627737226276,0,0.0,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,1,0.166923832234535,1,-0.10948905109489052,1,0.11861313868613141,0,0.0,1,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
9,0,0.0,0,0.0,2,-1,7,3,0.5048432352532574,1,-0.1,1,0.12741157076130974,4,-1.0164871953841796,1,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,DEFECT
6,0,0.0,0,0.0,1,9,7,0,0.0,0,0.0,0,0.0,1,-0.020339458549586197,1,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,9,1,0.013757282985149123,0,0.0,0,0.0,0,0.0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,4,0,0.0,1,-0.003649635036496353,1,0.25,1,-0.05,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,1,-0.20391337869173334,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,1,-1,11,1,0.015330705212439772,0,0.0,0,0.0,0,0.0,0,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,ENHANCEMENT
7,0,0.0,0,0.0,2,-1,8,0,0.0,1,-0.09198423127463864,0,0.0,0,0.0,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
0,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
0,0,0.0,0,0.0,2,-1,5,0,0.0,0,0.0,0,0.0,0,0.0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
3,0,0.0,0,0.0,2,-1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,1,0.5416666666666666,0,0.0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
2,0,0.0,0,0.0,2,-1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
1,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
1,0,0.0,0,0.0,2,-1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
0,0,0.0,0,0.0,2,-1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,DEFECT
0,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,1310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
6,0,0.0,0,0.0,2,-1,12,0,0.0,0,0.0,0,0.0,0,0.0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
5,0,0.0,0,0.0,2,-1,7,0,0.0,0,0.0,0,0.0,0,0.0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,ENHANCEMENT
8,0,0.0,0,0.0,1,3,12,1,0.017006802721088437,0,0.0,0,0.0,0,0.0,3,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
4,0,0.0,0,0.0,2,-1,8,2,0.18052341597796145,0,0.0,0,0.0,0,0.0,1,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,DEFECT
4,0,0.0,0,0.0,1,9,5,1,0.018936737270304392,1,-0.09198423127463864,0,0.0,0,0.0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,FEATURE
3,0,0.0,0,0.0,2,-1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
1,0,0.0,0,0.0,2,-1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,DEFECT
